Votes,Average Cost for two,Has Table booking,Has Online delivery,Price range,Rating
13,250,0,0,1,3.3
24,400,0,0,1,3.1
18,500,0,1,2,3.1
13,350,0,0,1,2.9
14,500,0,0,2,2.8
74,250,0,0,1,3.0
18,450,0,0,1,2.7
14,450,0,0,1,2.8
7,200,0,0,1,3.0
15,200,0,0,1,3.2
9,200,0,0,1,2.8
8,100,0,0,1,3.1
11,150,0,0,1,3.0
17,250,0,1,1,3.4
11,250,0,0,1,2.9
46,700,0,0,2,2.6
10,600,0,1,2,2.6
4,250,0,1,1,3.2
188,200,0,1,1,3.4
9,200,0,0,1,3.0
8,500,0,1,2,2.6
7,400,0,0,1,3.1
64,500,0,1,2,2.7
61,400,0,0,1,3.3
13,300,0,0,1,3.0
7,600,0,0,2,2.9
31,900,0,1,2,3.4
8,300,0,1,1,3.0
8,200,0,0,1,2.8
17,500,0,1,2,2.9
34,400,0,0,1,2.8
29,300,0,0,1,3.3
21,350,0,0,1,3.1
7,200,0,1,1,2.8
25,500,0,0,2,2.7
31,300,0,0,1,3.4
10,350,0,0,1,3.0
23,300,0,1,1,3.2
7,350,0,0,1,3.1
13,250,0,0,1,3.1
10,250,0,0,1,3.1
22,600,0,1,2,3.5
66,500,0,1,2,3.5
70,200,0,0,1,3.8
270,600,0,1,2,3.8
40,800,0,1,2,3.7
54,500,0,0,2,3.5
3,500,0,0,2,1.0
0,250,0,0,1,1.0
0,350,0,0,1,1.0
0,350,0,0,1,1.0
0,300,0,0,1,1.0
41,800,0,1,2,2.4
121,400,0,1,1,2.1
120,500,0,1,2,2.2
675,800,0,1,2,4.1
20,2000,0,0,4,3.3
114,5000,1,0,4,3.5
90,2000,0,0,4,3.9
39,3000,1,0,4,3.5
273,4500,1,0,4,3.8
189,4500,1,0,4,4.0
26,1000,1,0,3,3.5
66,600,0,0,2,2.5
15,650,0,0,2,3.1
81,650,0,0,2,3.1
205,400,0,0,1,3.3
54,1000,1,0,3,3.1
81,700,0,0,2,2.5
67,650,0,1,2,3.2
8,150,0,0,1,2.9
72,1000,1,1,3,2.6
51,250,0,0,1,3.4
75,700,0,1,2,3.2
27,250,0,0,1,2.7
15,200,0,0,1,3.2
32,400,0,0,1,2.6
7,1500,1,0,3,3.0
49,450,0,0,1,2.9
12,400,0,0,1,3.1
26,500,0,0,2,2.6
25,250,0,0,1,3.3
12,350,0,0,1,2.9
55,850,1,0,2,2.5
18,1000,1,0,3,3.2
98,700,0,1,2,3.4
8,200,0,0,1,3.1
6,350,0,0,1,2.9
10,400,0,0,1,2.7
171,700,1,1,2,3.3
66,500,0,1,2,3.2
11,600,0,0,2,3.1
10,2200,1,0,4,3.1
26,300,0,0,1,3.6
14,500,0,0,2,3.5
330,400,0,1,1,3.8
25,1000,0,1,3,3.8
393,2000,1,1,4,3.7
200,300,0,1,1,3.9
148,1800,1,1,3,3.5
202,600,0,0,2,3.8
58,300,0,0,1,3.6
2,1000,1,0,3,1.0
52,450,0,0,1,2.3
665,2900,1,0,4,4.1
278,2100,1,0,4,4.1
3495,1000,0,0,3,4.1
8,500,0,0,2,2.8
63,450,0,0,1,3.0
13,400,0,0,1,3.3
19,500,0,0,2,2.7
55,700,0,0,2,3.1
53,550,0,0,2,3.1
13,300,0,0,1,2.9
7,150,0,0,1,2.9
19,500,0,0,2,3.2
131,2000,1,0,4,3.7
25,200,0,0,1,3.6
194,1000,1,0,3,3.8
162,450,0,0,1,3.7
1,400,0,0,1,1.0
2,250,0,0,1,1.0
0,400,0,0,1,1.0
0,300,0,0,1,1.0
2,300,0,0,1,1.0
2549,2600,1,1,4,4.2
11,400,0,0,1,2.7
5,200,0,0,1,2.9
7,1000,1,0,3,2.9
14,200,0,0,1,2.7
6,600,0,0,2,2.9
5,550,0,0,2,3.0
17,300,0,0,1,3.2
6,600,0,1,2,2.5
16,600,0,0,2,3.1
12,400,0,0,1,3.1
11,600,0,0,2,2.9
6,700,0,0,2,3.1
17,950,1,0,2,2.8
22,800,1,0,2,3.0
5,550,0,0,2,3.0
8,500,0,0,2,3.1
10,900,1,0,2,2.8
15,500,0,0,2,2.9
6,900,1,0,2,2.9
5,300,0,0,1,2.8
5,550,0,0,2,2.9
16,1000,1,0,3,3.1
5,200,0,0,1,2.9
6,450,0,0,1,2.9
23,700,0,0,2,3.9
0,150,0,0,1,1.0
0,500,0,0,2,1.0
0,350,0,0,1,1.0
1,150,0,0,1,1.0
1,200,0,0,1,1.0
0,250,0,0,1,1.0
0,600,0,1,2,1.0
0,100,0,0,1,1.0
0,1000,0,0,3,1.0
0,600,0,0,2,1.0
0,150,0,0,1,1.0
0,300,0,0,1,1.0
2,300,0,0,1,1.0
0,650,0,0,2,1.0
2,600,0,0,2,1.0
1,300,0,0,1,1.0
0,350,0,0,1,1.0
0,150,0,0,1,1.0
0,350,0,0,1,1.0
0,100,0,0,1,1.0
3,400,0,0,1,1.0
3,450,0,0,1,1.0
0,350,0,0,1,1.0
0,250,0,0,1,1.0
1,500,0,0,2,1.0
2,250,0,0,1,1.0
0,500,0,0,2,1.0
0,300,0,0,1,1.0
0,300,0,0,1,1.0
2,150,0,0,1,1.0
1,500,0,0,2,1.0
2,250,0,0,1,1.0
1,450,0,0,1,1.0
1,500,0,0,2,1.0
2,450,0,0,1,1.0
1,300,0,0,1,1.0
1,300,0,0,1,1.0
2,250,0,0,1,1.0
0,150,0,0,1,1.0
0,250,0,0,1,1.0
0,1000,1,0,3,1.0
0,350,0,0,1,1.0
0,200,0,0,1,1.0
1,150,0,0,1,1.0
17,2000,1,0,4,2.7
39,3200,1,0,4,3.4
57,3000,1,0,4,3.3
8,500,0,0,2,3.0
13,500,0,0,2,3.2
7,450,0,0,1,3.1
8,450,0,0,1,3.1
0,300,0,0,1,1.0
1,400,0,0,1,1.0
0,400,0,0,1,1.0
0,600,0,0,2,1.0
3,400,0,0,1,1.0
0,500,0,0,2,1.0
0,550,0,0,2,1.0
0,250,0,0,1,1.0
0,300,0,0,1,1.0
0,400,0,0,1,1.0
0,300,0,0,1,1.0
0,300,0,0,1,1.0
0,300,0,0,1,1.0
0,300,0,0,1,1.0
1,600,0,0,2,1.0
0,400,0,0,1,1.0
0,300,0,0,1,1.0
3,450,0,0,1,1.0
0,500,0,0,2,1.0
0,350,0,0,1,1.0
1,600,0,0,2,1.0
93,700,0,1,2,3.2
78,400,0,0,1,3.3
7,450,0,0,1,3.1
52,450,0,0,1,2.5
191,1550,1,1,3,3.3
75,500,0,0,2,3.4
51,350,0,0,1,3.3
35,650,0,1,2,3.3
297,800,0,1,2,3.4
245,800,0,0,2,3.2
68,650,0,1,2,2.7
105,500,0,0,2,3.3
45,200,0,1,1,3.4
183,800,1,1,2,3.0
15,200,0,0,1,3.0
75,400,0,1,1,2.8
17,400,0,1,1,3.2
20,300,0,1,1,3.3
214,300,0,0,1,3.4
146,600,0,1,2,2.6
103,250,0,1,1,3.4
250,550,0,1,2,3.3
50,800,0,1,2,3.4
14,400,0,0,1,3.2
120,800,0,1,2,2.8
34,700,0,1,2,3.0
62,150,0,1,1,3.3
218,500,0,1,2,3.4
217,800,0,1,2,3.4
183,500,0,1,2,2.8
155,850,1,1,2,3.4
198,800,1,1,2,2.8
485,600,0,1,2,3.4
134,600,0,1,2,3.2
37,350,0,1,1,3.3
61,600,0,1,2,3.6
226,900,0,1,2,3.5
100,500,0,1,2,3.9
113,1000,0,1,3,3.9
50,850,0,1,2,3.9
306,650,0,1,2,3.8
361,750,0,1,2,3.5
290,600,0,1,2,3.6
93,800,0,1,2,3.7
370,400,0,1,1,3.7
55,700,0,1,2,3.8
132,600,0,1,2,3.7
145,400,0,1,1,3.7
45,250,0,0,1,3.8
52,350,0,0,1,3.5
99,500,0,1,2,3.7
82,150,0,0,1,3.6
99,850,1,1,2,3.5
114,100,0,0,1,3.6
427,650,0,0,2,3.6
408,600,0,0,2,3.7
60,700,0,1,2,3.5
412,700,0,1,2,3.6
38,1500,0,0,3,3.9
137,450,0,0,1,3.7
259,700,0,1,2,3.5
148,1500,0,1,3,3.6
268,850,0,1,2,3.6
91,400,0,1,1,3.9
104,1500,1,1,3,3.5
168,1500,1,0,3,3.5
305,1000,1,1,3,3.6
75,650,0,1,2,3.8
41,950,0,1,2,3.7
34,800,0,1,2,3.5
185,700,0,0,2,2.3
18,450,0,1,1,2.3
137,550,0,1,2,2.4
84,400,0,1,1,2.0
182,600,0,1,2,2.2
84,700,0,1,2,4.4
308,300,0,1,1,4.0
153,900,1,1,2,4.0
244,500,0,1,2,4.0
84,700,0,1,2,4.1
255,800,0,1,2,4.0
126,300,0,1,1,4.3
53,1000,0,1,3,4.0
135,250,0,1,1,4.1
10,300,0,0,1,3.2
47,300,0,0,1,3.3
1,100,0,0,1,1.0
2,600,0,0,2,1.0
2,300,0,0,1,1.0
2,500,0,0,2,1.0
278,1200,1,1,3,4.2
20,300,0,0,1,3.2
7,350,0,1,1,2.7
6,350,0,0,1,3.0
13,400,0,0,1,3.2
14,300,0,0,1,3.1
18,150,0,0,1,2.9
6,250,0,0,1,3.0
7,450,0,0,1,3.1
10,350,0,0,1,3.1
21,700,0,0,2,3.2
25,350,0,0,1,3.5
24,600,0,1,2,3.5
3,300,0,0,1,1.0
3,200,0,0,1,1.0
2,450,0,0,1,1.0
4,300,0,1,1,2.6
19,450,0,0,1,3.2
5,150,0,0,1,2.9
7,150,0,0,1,2.9
7,350,0,1,1,2.8
4,300,0,0,1,2.9
20,150,0,0,1,2.7
13,300,0,1,1,3.1
51,1100,1,1,3,3.2
14,500,0,0,2,2.7
8,250,0,0,1,3.0
29,750,1,0,2,2.7
11,300,0,1,1,2.7
28,350,0,0,1,2.7
25,150,0,0,1,2.6
86,650,0,0,2,3.2
6,200,0,0,1,2.9
33,500,0,0,2,2.7
34,200,0,0,1,3.1
8,100,0,0,1,3.0
77,900,1,1,2,3.1
24,350,0,0,1,3.2
14,250,0,0,1,2.7
46,500,0,0,2,2.7
61,350,0,0,1,2.6
60,650,0,1,2,2.7
20,400,0,1,1,3.0
45,300,0,0,1,3.3
8,300,0,1,1,2.8
21,500,0,1,2,3.3
5,250,0,0,1,2.9
22,100,0,0,1,3.0
5,500,0,1,2,2.7
5,250,0,0,1,2.9
4,400,0,0,1,3.0
53,600,0,1,2,2.6
11,400,0,0,1,2.8
58,350,0,1,1,3.3
15,350,0,1,1,2.8
26,300,0,0,1,3.1
18,200,0,0,1,3.0
49,600,0,0,2,2.8
7,400,0,0,1,3.1
7,250,0,0,1,3.1
23,600,0,1,2,3.2
53,400,0,1,1,3.1
80,2000,1,0,4,3.1
33,550,0,1,2,3.4
39,150,0,0,1,3.7
165,500,0,1,2,3.6
72,250,0,0,1,3.7
49,500,0,1,2,3.7
57,550,0,0,2,3.7
65,300,0,1,1,3.7
1,150,0,0,1,1.0
2,200,0,0,1,1.0
0,300,0,0,1,1.0
0,300,0,0,1,1.0
2,250,0,0,1,1.0
1,500,0,0,2,1.0
0,200,0,0,1,1.0
0,400,0,0,1,1.0
0,150,0,0,1,1.0
0,200,0,0,1,1.0
1,400,0,0,1,1.0
0,300,0,0,1,1.0
1,250,0,0,1,1.0
3,450,0,0,1,1.0
2,600,0,0,2,1.0
2,200,0,0,1,1.0
0,550,0,0,2,1.0
0,200,0,0,1,1.0
0,300,0,0,1,1.0
3,300,0,0,1,1.0
0,200,0,0,1,1.0
0,150,0,0,1,1.0
0,100,0,0,1,1.0
0,300,0,0,1,1.0
1,200,0,0,1,1.0
3,150,0,0,1,1.0
0,300,0,0,1,1.0
49,450,0,0,1,2.4
76,500,0,1,2,2.4
36,300,0,1,1,2.4
12,100,0,0,1,3.1
14,100,0,0,1,2.8
48,300,0,1,1,3.3
12,350,0,0,1,3.2
4,300,0,0,1,2.9
7,300,0,0,1,3.0
49,500,0,1,2,2.7
5,300,0,0,1,3.0
25,500,0,1,2,2.5
11,250,0,0,1,2.8
44,250,0,0,1,3.2
8,250,0,0,1,2.8
22,500,0,0,2,3.1
23,300,0,0,1,3.3
69,400,0,0,1,2.8
94,1000,1,1,3,2.6
81,400,0,1,1,3.1
16,150,0,0,1,3.3
32,50,0,0,1,3.6
16,150,0,0,1,3.5
79,400,0,1,1,3.7
94,200,0,0,1,3.8
254,500,0,1,2,3.9
410,400,0,1,1,3.7
100,450,0,1,1,3.6
0,300,0,0,1,1.0
3,350,0,0,1,1.0
0,300,0,0,1,1.0
119,700,0,1,2,2.2
27,700,0,0,2,2.6
5,450,0,0,1,3.1
25,900,1,0,2,3.0
4,300,0,0,1,2.8
24,300,0,0,1,3.0
30,400,0,0,1,3.0
19,400,0,0,1,2.8
35,400,0,0,1,2.6
28,450,0,0,1,3.3
11,100,0,0,1,2.7
29,500,0,1,2,2.7
6,200,0,0,1,3.0
6,200,0,0,1,3.0
9,300,0,0,1,2.9
5,400,0,0,1,2.9
10,250,0,0,1,2.8
4,500,0,0,2,2.9
26,900,1,0,2,3.3
13,150,0,0,1,3.0
90,500,0,1,2,3.5
3,300,0,0,1,1.0
1,100,0,0,1,1.0
2,200,0,0,1,1.0
1,300,0,0,1,1.0
2,200,0,0,1,1.0
1,300,0,0,1,1.0
3,500,0,0,2,1.0
1,300,0,0,1,1.0
0,300,0,0,1,1.0
1,500,0,0,2,1.0
2,250,0,0,1,1.0
0,500,0,0,2,1.0
7,350,0,0,1,3.0
4,400,0,0,1,2.9
9,250,0,0,1,2.9
6,400,0,0,1,2.9
0,500,0,0,2,1.0
1,300,0,0,1,1.0
0,700,0,0,2,1.0
2,250,0,0,1,1.0
0,250,0,0,1,1.0
0,200,0,0,1,1.0
0,200,0,0,1,1.0
3,500,0,0,2,1.0
1,400,0,0,1,1.0
3,400,0,0,1,1.0
0,200,0,0,1,1.0
0,250,0,0,1,1.0
0,300,0,0,1,1.0
1,250,0,0,1,1.0
1,600,0,0,2,1.0
0,300,0,0,1,1.0
91,500,0,0,2,3.4
151,1000,1,1,3,3.2
83,1000,0,0,3,2.8
4,700,0,0,2,2.9
4,500,0,0,2,3.0
0,400,0,0,1,1.0
0,250,0,0,1,1.0
1,300,0,0,1,1.0
0,400,0,0,1,1.0
0,150,0,0,1,1.0
0,200,0,0,1,1.0
0,600,0,1,2,1.0
0,150,0,0,1,1.0
2,350,0,0,1,1.0
0,350,0,0,1,1.0
3,350,0,0,1,1.0
0,200,0,0,1,1.0
1,200,0,0,1,1.0
2,500,0,0,2,1.0
0,200,0,0,1,1.0
0,350,0,0,1,1.0
0,100,0,0,1,1.0
0,1000,1,0,3,1.0
1,200,0,0,1,1.0
1,1200,0,0,3,1.0
2,400,0,0,1,1.0
0,250,0,0,1,1.0
2,250,0,1,1,1.0
0,200,0,0,1,1.0
1,250,0,0,1,1.0
1,250,0,0,1,1.0
2,200,0,0,1,1.0
0,500,0,0,2,1.0
0,200,0,0,1,1.0
0,200,0,0,1,1.0
0,150,0,0,1,1.0
0,350,0,0,1,1.0
220,2000,0,1,4,3.4
570,2100,1,0,4,3.4
565,1100,0,1,3,3.8
498,2200,1,1,4,3.5
92,700,0,0,2,4.1
20,1200,1,0,3,3.2
2,2000,1,0,4,1.0
0,1000,1,0,3,1.0
0,2000,1,0,4,1.0
1,2000,1,0,4,1.0
0,1000,0,0,3,1.0
727,350,0,1,1,3.8
62,250,0,0,1,3.2
52,400,0,1,1,2.6
16,200,0,0,1,3.2
94,700,0,0,2,2.8
39,400,0,1,1,2.9
255,800,0,1,2,3.3
47,1200,0,0,3,2.7
25,400,0,1,1,3.1
16,500,0,0,2,3.1
105,500,0,0,2,3.1
12,700,0,0,2,3.0
17,400,0,0,1,3.1
32,200,0,0,1,3.3
101,850,1,1,2,3.4
8,300,0,0,1,3.2
68,500,0,1,2,3.4
20,450,0,0,1,2.7
78,100,0,0,1,3.7
62,300,0,0,1,3.5
142,300,0,0,1,3.7
41,300,0,0,1,3.5
122,500,0,1,2,3.6
20,300,0,0,1,3.5
128,300,0,0,1,3.7
155,1600,1,1,3,4.1
28,600,0,1,2,3.3
15,200,0,0,1,3.2
21,400,0,0,1,3.2
9,400,0,0,1,2.7
13,150,0,0,1,2.8
97,800,1,0,2,3.3
38,350,0,0,1,3.5
234,250,0,0,1,3.8
3,300,0,0,1,1.0
113,1200,1,0,3,4.3
33,400,0,0,1,3.4
18,650,0,0,2,3.1
6,300,0,0,1,3.1
31,500,0,0,2,2.7
19,500,0,1,2,3.3
13,300,0,0,1,3.2
48,800,0,0,2,2.9
25,300,0,0,1,3.1
13,400,0,0,1,3.2
79,700,0,0,2,3.3
32,600,0,0,2,3.2
11,400,0,0,1,3.3
87,500,0,1,2,2.6
28,350,0,0,1,3.3
69,500,0,1,2,2.6
41,350,0,0,1,3.2
120,1100,0,1,3,3.5
107,600,0,0,2,3.5
33,400,0,0,1,3.5
371,1200,1,0,3,3.8
96,1000,1,1,3,2.4
60,400,0,0,1,4.1
137,800,0,1,2,4.1
34,700,0,1,2,2.6
22,250,0,0,1,2.9
27,750,1,1,2,3.3
62,600,0,0,2,3.6
57,350,0,1,1,3.5
15,300,0,0,1,3.1
17,700,0,0,2,3.1
10,400,0,0,1,3.2
21,300,0,0,1,3.1
20,500,0,0,2,2.5
7,150,0,0,1,3.1
5,500,0,0,2,3.0
7,150,0,0,1,3.2
57,700,0,0,2,3.4
31,300,0,0,1,3.2
6,600,0,0,2,3.0
8,550,0,0,2,2.9
4,500,0,0,2,3.0
8,900,1,0,2,3.0
9,500,0,0,2,3.1
5,200,0,0,1,2.9
25,400,0,1,1,3.4
85,100,0,1,1,3.8
53,500,0,0,2,3.5
39,200,0,1,1,3.7
39,150,0,0,1,3.7
99,700,0,0,2,3.6
20,400,0,0,1,3.6
0,200,0,0,1,1.0
0,500,0,0,2,1.0
0,250,0,0,1,1.0
0,350,0,0,1,1.0
2,200,0,0,1,1.0
0,400,0,0,1,1.0
0,300,0,0,1,1.0
0,250,0,0,1,1.0
0,250,0,0,1,1.0
1,500,0,0,2,1.0
0,400,0,0,1,1.0
3,600,0,0,2,1.0
0,100,0,0,1,1.0
0,500,0,0,2,1.0
1,700,1,0,2,1.0
0,100,0,0,1,1.0
0,200,0,0,1,1.0
4,200,0,0,1,2.9
5,100,0,0,1,3.0
5,200,0,0,1,2.9
4,300,0,0,1,3.0
8,300,0,0,1,3.1
9,300,0,0,1,3.1
14,350,0,0,1,3.1
6,200,0,0,1,3.0
4,350,0,0,1,3.0
4,400,0,0,1,3.0
11,450,0,0,1,2.7
12,100,0,0,1,3.1
11,200,0,0,1,2.8
7,250,0,0,1,3.1
10,200,0,0,1,3.1
6,150,0,0,1,3.1
4,400,0,0,1,3.0
8,500,0,0,2,3.1
14,100,0,0,1,3.0
11,200,0,0,1,3.0
5,700,0,1,2,3.1
6,250,0,1,1,2.6
11,400,0,0,1,2.9
14,400,0,0,1,3.5
0,100,0,0,1,1.0
0,100,0,0,1,1.0
0,100,0,0,1,1.0
0,300,0,0,1,1.0
1,400,0,0,1,1.0
3,200,0,0,1,1.0
0,50,0,0,1,1.0
1,300,0,0,1,1.0
0,400,0,0,1,1.0
0,300,0,0,1,1.0
0,200,0,0,1,1.0
1,700,0,0,2,1.0
0,100,0,0,1,1.0
0,100,0,0,1,1.0
0,200,0,0,1,1.0
0,300,0,0,1,1.0
0,100,0,0,1,1.0
1,200,0,0,1,1.0
1,250,0,0,1,1.0
0,200,0,0,1,1.0
0,150,0,0,1,1.0
1,300,0,0,1,1.0
2,250,0,0,1,1.0
1,150,0,0,1,1.0
1,100,0,0,1,1.0
0,200,0,0,1,1.0
0,300,0,0,1,1.0
0,100,0,0,1,1.0
0,500,0,0,2,1.0
0,350,0,0,1,1.0
0,300,0,0,1,1.0
0,300,0,0,1,1.0
2,150,0,0,1,1.0
1,100,0,0,1,1.0
0,200,0,0,1,1.0
3,100,0,0,1,1.0
3,500,0,0,2,1.0
0,50,0,0,1,1.0
0,100,0,0,1,1.0
0,50,0,0,1,1.0
0,200,0,0,1,1.0
0,100,0,0,1,1.0
0,150,0,0,1,1.0
1,200,0,0,1,1.0
22,250,0,0,1,2.8
11,350,0,0,1,3.2
8,250,0,0,1,2.9
10,350,0,0,1,2.9
86,400,0,0,1,3.3
6,1000,1,0,3,3.0
12,500,0,0,2,3.2
135,600,0,1,2,3.4
16,200,0,0,1,3.3
4,500,0,0,2,2.9
10,350,0,0,1,2.9
7,200,0,0,1,2.8
17,700,0,0,2,2.8
16,250,0,0,1,2.7
12,250,0,0,1,2.8
78,500,0,1,2,3.4
20,400,0,0,1,2.9
66,650,0,0,2,2.7
27,400,0,0,1,3.5
21,400,0,1,1,3.5
21,550,0,1,2,3.7
1,100,0,0,1,1.0
2,150,0,0,1,1.0
0,100,0,0,1,1.0
0,400,0,0,1,1.0
3,400,0,0,1,1.0
0,300,0,0,1,1.0
3,300,0,0,1,1.0
0,300,0,0,1,1.0
0,100,0,0,1,1.0
0,100,0,0,1,1.0
1,200,0,0,1,1.0
1,300,0,0,1,1.0
0,200,0,0,1,1.0
2,200,0,0,1,1.0
0,100,0,0,1,1.0
0,300,0,0,1,1.0
0,400,0,0,1,1.0
1,100,0,0,1,1.0
0,250,0,0,1,1.0
0,500,0,0,2,1.0
2,300,0,0,1,1.0
32,500,0,1,2,2.3
4,150,0,0,1,2.9
0,250,0,0,1,1.0
1,100,0,0,1,1.0
1,200,0,0,1,1.0
0,400,0,0,1,1.0
0,200,0,0,1,1.0
0,300,0,0,1,1.0
0,100,0,0,1,1.0
0,200,0,0,1,1.0
0,200,0,0,1,1.0
1,150,0,0,1,1.0
1,500,0,0,2,1.0
2,250,0,0,1,1.0
0,350,0,0,1,1.0
3,400,0,0,1,1.0
0,250,0,0,1,1.0
0,300,0,0,1,1.0
2,300,0,0,1,1.0
0,250,0,0,1,1.0
1,400,0,0,1,1.0
0,400,0,0,1,1.0
2,250,0,0,1,1.0
0,350,0,0,1,1.0
0,250,0,0,1,1.0
0,350,0,0,1,1.0
0,700,1,0,2,1.0
0,300,0,0,1,1.0
0,150,0,0,1,1.0
0,250,0,0,1,1.0
2,100,0,0,1,1.0
0,200,0,0,1,1.0
0,400,0,0,1,1.0
0,200,0,0,1,1.0
0,300,0,0,1,1.0
1,200,0,0,1,1.0
2,200,0,0,1,1.0
0,400,0,0,1,1.0
1,200,0,0,1,1.0
0,800,1,0,2,1.0
0,150,0,0,1,1.0
0,200,0,0,1,1.0
2,250,0,0,1,1.0
0,250,0,0,1,1.0
2,150,0,0,1,1.0
0,50,0,0,1,1.0
0,300,0,0,1,1.0
1,150,0,0,1,1.0
0,200,0,0,1,1.0
0,100,0,0,1,1.0
0,300,0,0,1,1.0
0,100,0,0,1,1.0
0,150,0,0,1,1.0
0,150,0,0,1,1.0
1,600,0,0,2,1.0
0,300,0,0,1,1.0
1,350,0,0,1,1.0
1,350,0,0,1,1.0
2,400,0,0,1,1.0
1,200,0,0,1,1.0
1,150,0,0,1,1.0
0,100,0,0,1,1.0
1,100,0,0,1,1.0
1,100,0,0,1,1.0
0,400,0,0,1,1.0
0,250,0,0,1,1.0
0,300,0,0,1,1.0
0,200,0,0,1,1.0
0,350,0,0,1,1.0
0,100,0,0,1,1.0
0,650,0,0,2,1.0
0,100,0,0,1,1.0
0,450,0,0,1,1.0
0,400,0,0,1,1.0
0,100,0,0,1,1.0
0,350,0,0,1,1.0
0,100,0,0,1,1.0
0,200,0,0,1,1.0
0,100,0,0,1,1.0
0,100,0,0,1,1.0
0,150,0,0,1,1.0
0,200,0,0,1,1.0
0,400,0,0,1,1.0
0,100,0,0,1,1.0
0,200,0,0,1,1.0
1,100,0,0,1,1.0
1,250,0,0,1,1.0
0,300,0,0,1,1.0
0,300,0,0,1,1.0
0,250,0,0,1,1.0
0,150,0,0,1,1.0
0,350,0,0,1,1.0
0,250,0,0,1,1.0
0,350,0,0,1,1.0
1,150,0,0,1,1.0
0,250,0,0,1,1.0
0,200,0,0,1,1.0
0,100,0,0,1,1.0
1,200,0,0,1,1.0
0,350,0,0,1,1.0
0,400,0,0,1,1.0
0,300,0,0,1,1.0
8,150,0,0,1,3.0
23,500,0,1,2,3.4
7,200,0,0,1,3.0
23,450,0,0,1,2.6
4,300,0,0,1,2.9
15,150,0,0,1,3.2
4,500,0,0,2,3.0
13,350,0,0,1,3.1
8,750,0,0,2,2.8
7,200,0,0,1,3.0
4,200,0,0,1,3.0
16,350,0,0,1,3.2
10,300,0,1,1,3.2
13,150,0,0,1,3.4
12,900,0,0,2,2.8
12,250,0,0,1,2.8
30,150,0,0,1,3.3
10,100,0,0,1,3.1
15,1100,1,0,3,3.1
12,150,0,0,1,2.8
32,600,0,1,2,2.6
7,120,0,0,1,3.0
20,200,0,0,1,2.8
21,150,0,0,1,3.1
14,350,0,0,1,3.2
14,300,0,0,1,2.8
0,200,0,0,1,1.0
0,100,0,0,1,1.0
1,200,0,0,1,1.0
0,200,0,0,1,1.0
0,150,0,0,1,1.0
0,200,0,0,1,1.0
0,150,0,0,1,1.0
1,300,0,0,1,1.0
0,200,0,0,1,1.0
0,300,0,0,1,1.0
0,400,0,0,1,1.0
0,300,0,0,1,1.0
2,150,0,0,1,1.0
0,200,0,0,1,1.0
0,300,0,0,1,1.0
1,250,0,0,1,1.0
1,100,0,0,1,1.0
3,300,0,0,1,1.0
2,100,0,0,1,1.0
0,300,0,0,1,1.0
2,600,0,0,2,1.0
0,150,0,0,1,1.0
0,250,0,0,1,1.0
0,150,0,0,1,1.0
0,250,0,0,1,1.0
2,250,0,0,1,1.0
0,300,0,0,1,1.0
1,350,0,0,1,1.0
0,350,0,0,1,1.0
0,250,0,0,1,1.0
0,500,0,0,2,1.0
0,300,0,0,1,1.0
0,300,0,0,1,1.0
0,450,0,0,1,1.0
0,500,0,0,2,1.0
0,400,0,0,1,1.0
38,400,0,0,1,2.7
105,1900,1,0,3,2.8
11,150,0,0,1,2.8
4,450,0,0,1,2.9
13,450,0,0,1,3.1
38,450,0,1,1,3.0
9,300,0,1,1,3.2
71,700,0,0,2,3.0
12,150,0,0,1,3.0
8,200,0,0,1,3.1
14,250,0,0,1,3.1
14,200,0,0,1,3.2
11,250,0,0,1,3.1
27,250,0,0,1,3.0
29,400,0,0,1,3.4
94,450,0,1,1,2.5
14,1000,1,1,3,3.1
142,4700,0,0,4,3.7
177,500,0,1,2,3.7
104,200,0,0,1,3.9
103,800,0,1,2,3.6
58,800,0,0,2,3.6
142,500,0,0,2,3.6
2,250,0,0,1,1.0
1,150,0,0,1,1.0
1,550,0,0,2,1.0
0,400,0,0,1,1.0
1,200,0,0,1,1.0
1,400,0,0,1,1.0
0,200,0,0,1,1.0
184,1000,1,1,3,2.4
1293,1400,1,1,3,4.4
21,1800,1,0,3,2.8
110,300,0,0,1,3.1
89,550,0,1,2,3.4
32,450,0,0,1,3.3
42,500,0,1,2,3.4
32,300,0,1,1,3.3
24,450,0,0,1,3.4
23,300,0,0,1,2.8
85,700,0,0,2,3.4
45,550,0,0,2,2.9
80,300,0,1,1,3.4
66,300,0,0,1,2.7
31,400,0,1,1,3.2
261,1000,1,1,3,2.7
211,1000,0,1,3,3.3
84,350,0,1,1,3.4
49,450,0,1,1,3.4
80,500,0,1,2,3.4
60,600,0,0,2,3.4
131,500,0,1,2,3.4
391,1400,1,1,3,3.4
813,350,0,0,1,3.9
459,200,0,0,1,3.7
426,500,0,1,2,3.6
50,450,0,0,1,3.5
69,350,0,1,1,3.6
22,300,0,0,1,3.8
87,400,0,1,1,3.6
201,400,0,0,1,3.8
139,450,0,1,1,3.6
121,400,0,1,1,3.8
23,200,0,0,1,3.8
151,1200,1,1,3,3.7
29,450,0,1,1,3.8
82,400,0,0,1,3.5
34,150,0,0,1,3.5
99,500,0,0,2,3.8
155,400,0,0,1,3.9
294,700,0,0,2,3.7
22,300,0,0,1,3.6
